id,objectid,highstreet,highstre_1,area_ha,gdb_geomat,test_IMD_decile,test_IMD_rank,test_income_decile,test_income_rank,test_employment_decile,test_employment_rank,test_education_decile,test_health_decile,test_crime_decile,test_environment_decile
475,466,466,"Francis Road, Leyton",6.81343177381993,,5.57183830090533,16693.272421432,5.18823641856665,15635.369343032,8.13530322759899,24298.3637568803,5.53551757095617,6.81779481544328,5.7431750313919,3.13305881265581
476,467,467,"Park Avenue Road, Northumberland Park",1.41807140926607,,1.63344833411195,3965.84602505684,1.54132360346609,3565.79987319972,2.12216734791344,5228.53202633798,2.75015752110789,4.33384207247516,1.69612247690549,3.34404112391753
478,469,469,"Rainham Road South, Church Elm Street, Dagenham.",27.3076782647653,,2.50085813916753,6212.05395315363,2.04837191026545,5951.93505790375,3.02983876980068,8636.89066658221,3.93747655464653,3.99384023775618,3.49436074079954,3.16363565261874
479,470,470,"High Street, Barnet.",42.9379647436481,,7.50182279014442,22885.4367632836,6.66318775891594,19981.4906129816,7.08814292595388,21676.1084312696,9.0348235319134,9.49839675512966,4.70654017460387,5.2414297668728
480,471,471,"High Road, Totteridge and Whetstone.",29.9671303407001,,8.50191767339306,24988.3902444772,7.27199320278466,22337.6958373815,8.19632298152436,24455.1547346012,9.46687794950873,9.6549693974453,5.4069397366351,5.2247820129376
481,472,472,"Archway Road, Highgate.",14.6917107308611,,5.97620442704947,17902.2077195487,7.5606702862209,22303.0875457989,7.69217075998473,22930.903768992,8.27758178347868,6.37189520383092,5.48222652193468,2.14171592264656
482,473,473,"Broadway, Rainham.",21.2922366871196,,3.04103096855024,8012.62559914771,2.04841550098256,6084.42798185546,3.03821181138123,9006.95381585974,3.01005862253902,6.9911264581415,2.03446753035738,3.05040063040545
483,474,474,"Crown Lane, Norwood",7.83497983902011,,4.03637050216935,11122.0483922626,3.83301043755291,10904.1980868713,4.5645859904503,13306.6524136636,6.37693002498207,4.77844844636665,4.26618412981092,2.3585019799969
484,474,474,"Crown Lane, Norwood",7.83497983902011,,2.1923392647714,4307.01872496063,1.25654725124992,3085.89155837391,2.23126963595409,5116.44714925949,3.31024126130083,1.36310892670952,5.83451337876088,2.9592227164675
485,475,475,"Arthur Road, Wimbledon",3.47328904700805,,8.93286645968899,27272.2755200132,8.22151707569468,26174.2986964588,9.07749306851156,28283.2050256307,9.63759521266396,9.0484243172454,6.76706213413005,3.25245932915761
487,477,477,"Station Road, New Malden",2.16768326378214,,8.42556785539686,26094.3670417241,7.65036590721805,23463.6191451705,8.66227996928064,26424.1545778049,8.89243829067644,9.38039239196869,7.08555440367089,4.16577927605383
488,478,478,"London Road & Clarkes Avenue, North Cheam",14.5665980563299,,8.79012033122626,26687.4729432968,8.14294364175589,24630.2646708602,8.474751022607,26476.0493897373,7.04456489968829,8.61595953111169,7.03990323144049,5.720770145499
489,479,479,"Waverley Way, Carshalton",6.17381885500183,,8.34731885996594,25802.9998417226,7.56812027192205,23186.3031222114,7.90212373065538,24195.7587841683,8.99675256746331,8.46960063741906,7.01803637916987,5.44600942016653
490,480,480,"Brighton Road, Purley",9.01630987734476,,6.13263512847234,19048.2190617552,6.31921900451227,19183.1079188952,6.54049849323587,20653.5025645028,7.80370735977076,7.1585051335925,6.54887793601029,5.07150501078934
491,481,481,"Godstone Road & Little Roke Road, Kenley",7.27171260492989,,7.00365915014378,22639.7410750935,7.00083751350506,22850.2668152309,7.9765240472879,25898.878516457,8.00248474387218,6.04407213758558,7.98458047999842,4.06320788485716
492,482,482,"Sanderstead Road, South Croydon",2.3416405615154,,6.32995733154938,19960.6071762218,6.99869664035536,20988.2020322001,7.25879803663267,22108.8842395513,7.50355803650303,7.22334018770735,6.68440708125322,3.61021019987263
493,483,483,"Station Road, Belmont",6.17918035664594,,9.93032255575464,30811.2523360836,8.9484885347491,28074.4928178446,8.95218871705594,28500.5399265448,8.97304068917336,8.96946495236198,8.98120863520245,6.00853522540695
494,484,484,"Main Road, Biggin Hill",16.3441141980021,,7.69287712183204,23990.2843849367,6.912149946016,20204.1609353923,7.30873423227567,22027.7113013448,6.02217792756482,8.80153096895587,6.31677066989549,8.37872240879518
495,484,484,"Main Road, Biggin Hill",16.3441141980021,,7.0084321248296,21644.6787507424,5.07442874226399,14390.8357029254,5.12882740912783,16467.1920852189,6.93796082492885,9.88675478789991,7.83094411111078,8.94145720684106
496,485,485,"Windsor Drive & Station Approach, Orpington",5.32269861304829,,8.39583326320622,26592.3838627857,7.88854372300293,24444.717517538,7.94985768336247,24550.3299521548,8.36773976195135,9.01348969793489,7.97368224490671,7.40432043213413
497,486,486,"North Street + Mill Lane, Carshalton.",14.3157078990534,,5.18395447643069,14189.2631512731,3.27112540767837,10451.7897700218,4.22432379183063,12973.4249300085,7.9788452011713,5.22883315598885,3.2104051071416,4.06390634591306
498,487,487,"Gloucester Road, Selhurst Road, Selhurst.",21.6026355833807,,3.02223026477888,7284.50190275164,2.2011967184234,6899.87247858077,3.15635968355003,8179.41522837038,4.229579683664,4.86789964555711,2.95005832943965,2.9189437911576
500,489,489,"High Street, West Wickham.",30.6768504250048,,8.72867635751721,27268.9676437901,8.64714398550279,26498.8030496962,8.75280786678701,26809.2027029353,8.67881699693182,9.4121611189099,7.59231935109102,6.39857305874391
501,489,489,"High Street, West Wickham.",30.6768504250048,,8.85388637436591,27362.4817359726,7.77297758093527,23918.9936450685,8.80247737253255,26776.3984793548,8.12079987571518,9.64223862391573,7.67149435588353,5.69698327493207
502,490,490,"Station Road North, Sidcup.",14.3220254022561,,6.12238704393534,19931.3343240094,5.15215435378222,16637.7190949981,7.07937808078964,21866.1788965886,6.06121833509218,8.03531526210185,7.97415659924349,3.14261947489679
503,491,491,"Croydon Road, Elmers End.",16.871366888959,,6.2926927887268,18842.3453215089,5.94411236824983,17673.9894823955,6.33999055147881,18981.5025938656,6.58597014197487,7.73131930806029,4.88009151249995,4.41227578929009
505,497,497,"Farnham Road, Harold Hill.",9.06759034236943,,2.33228302180333,5611.68621402393,1.71363529392898,4635.29923886121,2.30447372041309,6266.70417114912,1.68177913687399,4.69606653877492,1.44023239839739,6.72607842938557
507,494,494,"Broadway, Bexleyheath.",45.6015033684199,,5.28449197589403,16369.3272863442,5.25769129058802,15815.2692002204,5.28426763020256,16938.85190487,7.65242469458422,5.58431246454533,4.11312339900808,3.32601079906943
508,495,495,"Welling High Street + Upper Wickham Lane, Welling.",49.7111023242343,,5.66425596303274,16795.9428012358,5.20830658010757,14560.3714686254,6.59953699291436,19371.7182755209,5.06832728749837,7.5829523529127,5.10185318864881,3.12465434837854
509,496,496,"Erith High Street, Erith.",24.9505279223172,,3.0150277562631,8286.14494575512,3.00342062728965,6863.55158625576,3.01612007208334,9281.57262548435,3.97652315390862,5.96552376513004,1.11362232319508,5.97584577497464
510,498,498,"Barkingside High Street, Barkingside",25.5492519772545,,5.08712306107803,16577.8541333419,4.09998796271118,11935.1402203072,5.11672315329648,14302.6769755853,6.9690077926578,8.93914054275133,5.85497208571817,4.95220453715171
511,499,499,"High Road, Cranbrook Road + Ilford Lane, Ilford.",96.8195241606778,,3.741141781228,11325.3518927978,4.09953123381364,11647.3371141409,5.60346106652974,16370.3444141505,6.57263660722693,7.62966732972151,2.2795196260166,2.73294360726961
512,500,500,"Ealing Road, Wembley.",8.57528707694616,,4.29464672084084,12123.198353952,4.4996004942796,12698.0614907303,5.92070952356288,17995.0790331963,3.74762000387632,8.93252632711398,4.93768363786945,3.17255532415587
513,544,544,"Addington Road, Selsdon.",8.5194399363453,,7.6520138788354,23659.0319971648,7.31116408102468,22704.3383498475,7.31284244612609,22708.89881966,7.00340362278812,6.66359217900542,6.01172594872739,4.72079608224382
514,501,501,"Eastern Avenue, Gants Hill.",15.731198037534,,6.4736769946333,20194.4783327086,5.6238309498979,16716.3855536563,7.21771065924822,22571.7099948192,8.13207184257194,9.38330294963917,4.01594716061963,4.33778979322205
515,502,502,"Stratford Broadway, Stratford High Street, Leytonstone Road, Stratford",72.8829344383063,,3.83743218386082,11249.3935188142,4.73136923250321,13649.2304590953,6.35270902843468,19926.5562839069,6.81372266473957,6.35880514858441,2.99616973322749,1.78844089021748
516,503,503,"Leytonstone High Road, Leytonstone.",37.8614258661064,,4.41935786085864,12075.5566898353,4.4764814526371,14176.3044660812,5.41490731667364,17256.4688921528,7.24260606861719,5.93806970838108,2.93153532634136,2.16296569740842
517,504,504,"High Road, Leyton.",33.190334459512,,4.0008099768784,11280.7587346357,4.73911871089496,13462.7193933791,6.27799230613435,18746.6920821624,6.03148489843039,5.67959666760882,3.41903272498794,1.6404889426031
518,505,505,"High Street, Wanstead.",18.212909385869,,7.4566434899562,22876.9003070947,7.40379105550388,22329.654720021,8.79747416650362,26823.5517715064,9.28980463666749,8.47903899483938,4.75521768994687,2.81647028639548
519,506,506,"High Road, Woodford",36.0208720363875,,6.92701773835077,20860.2836245662,5.79224594233097,16954.7724049734,7.32175635067919,22458.4586173441,8.78007104771942,7.11707588348179,6.0318795777447,3.47788633985316
520,507,507,"Wood Street, Wood Street.",21.7668758085022,,3.01610657618365,8945.37804880994,3.27567071435469,9284.18566519655,3.92916451481831,11854.8897461589,4.88263083580033,5.88043977268089,3.08848335216784,2.06731865531524
521,508,508,"High Street/Hoe Street, Walthamstow",95.42861743272,,3.2622042038726,9282.35284595452,3.62777108697746,10328.6344614652,5.04102212898661,14862.241502704,6.33834200796816,5.07142700070781,2.37695458389479,2.01777679188054
522,509,509,"Church Street & Southbury Road, Enfield.",31.1432249005582,,5.75291523767854,17494.3181829184,5.31997490950616,15618.5279015522,6.12600649804598,18908.2265471101,7.27799959240133,8.42480230494561,5.74456123362772,4.18899817342449
523,510,510,Edmonton Green HS,25.3937306681204,,1.45788743559917,3858.5583631437,1.42196646274532,3179.94515329138,2.42177830619439,6036.75169005565,2.4203677934012,5.17907667003511,1.54751393746964,2.10564689973303
524,511,511,"High Road, Wood Green.",81.919059364523,,4.11598652524788,12242.4448795349,3.83586048430823,11311.2998017558,4.98388020421721,15015.3455730205,7.288088007355,5.68320719564457,3.24095288332428,2.84449238296283
525,511,511,"High Road, Wood Green.",81.919059364523,,2.3567310270862,6069.51546621804,2.30956651563628,6003.8913296264,2.93035533872275,8506.44775999127,4.93263959416298,4.63314863393383,1.57181565089217,2.89186263495486
526,512,512,"High Street, Harlesden.",24.531384913634,,1.69692993916668,3481.12138125665,1.70606169802606,3906.75099547086,2.22645628127515,5134.74774883926,2.68051280943455,4.89188071197847,1.53351207376369,1.2769989419393
530,514,514,"Coldharbour Lane, Hayes + Harlington.",33.4345216368018,,3.12456692055476,7804.42373972283,3.08470786242622,7181.5870218799,3.85895976798462,10364.9033956384,4.05749205201845,4.58195369031818,1.86098687800316,3.36158930676267
535,518,518,"Ruislip Road, Greenford.",22.7946682723772,,4.27092699022441,12726.3187613903,4.12754227426071,12912.3898266771,5.16922779419063,15657.6673677138,6.19933400185796,7.33854260637468,3.95448202880121,2.5387435707322
536,519,519,"High Street, West Drayton.",35.6577396785513,,4.76167531520392,13352.5566434996,4.01048594976443,11352.3302813047,5.77297002175414,16751.9744317391,5.59503839372468,5.87350947226466,2.03206817725511,4.95258625151156
537,520,520,"High Street and Oxford Road, Uxbridge",63.7368094001334,,5.44928493675608,16748.2404135374,4.87313677662344,14987.7229091527,5.78215471936188,18170.9904552904,7.78147322855873,6.50524193342327,4.10552992554562,4.68693699951754
539,521,521,"High Street, Ruislip.",22.1303585875824,,8.98122612374877,26615.7643268252,7.97798500981105,23196.994131473,8.97109424041501,26858.1745656907,8.95484223787133,8.98283563798524,6.0058536984965,4.0812086322081
540,522,522,"Bridge Street, Pinner.",18.9994816219392,,9.22221468347128,27876.7777450417,8.26909228897527,24946.9312375966,8.89867923794446,27839.512110135,9.77799628515449,9.79879328844,8.22683942954828,6.36868496874736
541,523,523,"Burnt Oak Broadway & Watling Avenue, Burnt Oak",30.5714556178742,,4.4170537683492,12352.8041993532,3.87661067800368,10831.812647507,5.21323560720534,15377.6882407086,5.698855285989,7.88381891893414,3.65885781231,4.14912736563298
542,523,523,"Burnt Oak Broadway & Watling Avenue, Burnt Oak",30.5714556178742,,3.229954649048,8383.27692444054,2.32962105759876,6770.09444689937,4.28316976648759,12066.8222776135,4.2180710660415,6.31533128435252,2.1937491967212,4.01772560728644
543,524,524,"Station Road + College Road, Harrow",61.6283427439526,,5.08274334020423,15621.6665545704,4.27933818506463,12123.8005224095,6.25476358318073,18941.5628794979,9.36446764161133,7.85340897612753,3.74857556299827,3.65452669610784
544,525,525,"High Street, Wealdstone.",19.2780093432165,,4.85384121010918,13744.6084337405,3.95498779615983,10726.4164087716,5.06559830365281,14662.6953485173,6.81234515997848,8.12705263982642,5.05072460928704,5.53306818651181
545,526,526,"Pinner Road, North Harrow.",13.566718890854,,7.04541291190471,21634.1341206116,5.2404761187573,15073.3848671006,6.94381307930241,20764.4404386914,9.10152907386359,9.41476131771033,6.74204618840387,5.99617923309194
546,527,527,"Alexandra Avenue, Rayners Lane.",18.0727916754858,,7.542140436862,22710.5742208336,6.19914801574674,18686.4415900548,7.87928299966594,23223.5013192896,8.62356935692979,9.55278730356236,6.80515564799529,5.33171383393042
547,528,528,"Field End Road, Eastcote.",18.227024766188,,9.02429866758161,28662.1841992256,8.04107633249226,26000.2236270326,9.86119325449496,29799.7612583253,9.86127197001314,9.00529128133963,4.27317953402039,6.06858386502921
551,530,530,"High Street, Feltham.",49.9047168969172,,3.3647305647523,10379.7356751251,4.00485315108467,10950.1135195264,5.00724919804133,15125.9475158708,4.63374292802335,4.7211743465186,3.98187953250636,3.02997614534647
552,531,531,"High Street & Staines Road, Hounslow Central.",99.3222960364814,,4.33150150334522,12570.879617864,5.52066449412711,16376.5778944231,7.07489415345137,21044.4318152083,8.78082970652194,6.96434145764663,2.6349530381833,1.84717566905258
553,532,532,"Richmond Road, York Street, King Street, Heath Road + The Green, Twickenham",50.0367716052538,,9.07394280820669,28408.7297151678,9.65350088136078,29174.8590277275,9.4634388014307,28809.8983048577,9.97778154592514,9.86218505776843,6.28812093333094,2.71902328182036
554,533,533,"High Street, Eden Street + Wood Street, Kingston. Kingston Hill, Norbiton.",121.372924448945,,7.12888894841551,21741.721319183,6.90681741564918,20756.533774781,8.29912610928223,24946.57829918,8.88716080735741,9.09284271109342,5.6530157217159,2.73196839336874
555,534,534,"High Street, Teddington.",38.0468604649365,,9.83021165371324,30947.2834326957,9.729625048932,30404.1755372219,9.75262916189869,30124.9637840991,9.9447855177637,9.90813822951766,7.93244143901467,4.25920132826329
556,535,535,"George Street & The Quadrant, Richmond.",40.0925999378281,,8.97079528802122,28475.0180199129,9.84634168965846,29612.9273435011,9.91099731537902,31305.9055511397,9.97731669674464,9.96969162248561,5.00984783102025,3.019636247618
557,536,536,"Upper Richmond Road, North Sheen.",28.2075056896972,,8.9757544032486,28233.7693848157,7.57173181694975,23868.9512633641,8.51623057926975,27295.8711127399,9.95987734925497,9.95705696565885,7.85519784145298,3.02298285632504
559,538,538,"London Road (Western Road), Mitcham",25.3767436605231,,3.11850930469454,9476.74519027324,3.47929773277772,8972.70047194045,4.0667688037559,11433.3628343001,4.98089368035608,4.15827465843349,2.58596002265372,3.02477765259978
560,539,539,"High Street, Bromley",73.667718015997,,6.04524851123581,17451.8139251009,5.37691978806046,15540.3590035806,6.07573177444641,17747.0392134926,8.63875436803207,8.00459159758323,3.78218515343025,3.41590499367702
561,540,540,"High Street & Portland Road, Norwood.",34.4449159903967,,2.97712656491952,7016.99591618499,2.91723917647173,8187.8488464894,3.85499445786505,9729.96214434278,5.04794708838239,4.91904842397433,2.19955302391063,1.34482558878202
562,541,541,"White Horse Road + Windmill Road, Lower Addiscombe Road, North End, Croydon.",222.434850358065,,2.35295069648103,5730.28419793487,2.5352520260192,6362.21683042862,3.19081324857489,8739.0315848747,5.04381146854177,3.78567144920806,2.00275359864707,2.03686612456421
563,542,542,"High Street, Orpington.",33.262244984875,,6.88225225887844,20066.6560156091,5.94956449947756,19433.9007184862,6.90821069115526,20612.1064838514,8.77720990655472,9.87308792819145,4.89755148008228,2.2504331899794
564,543,543,"High Street, Purley.",26.1686835182963,,4.10714749329734,12761.62501018,4.11064089924116,11319.5477591122,4.1110280732381,12856.7378489185,6.10155235450385,6.04810005806428,3.1342025767711,4.06831115859793
565,545,545,"London Road, Morden.",16.1935500905584,,6.36079687672333,19088.1087989197,5.70508939259668,17003.6420918725,7.06834733946191,21339.3739482006,7.72980085884022,8.04699270408972,4.63638285559923,2.75886609209434
571,551,551,"High Street, Sidcup.",18.5216499093246,,6.94862952272188,21910.0954760793,5.96723945226038,19001.4976926813,7.86995028616661,24463.0911037023,6.07406320964069,7.94522261024764,5.11529305323877,5.12000001950336
572,552,552,"Crayford High Street, Crayford.",29.8871591460946,,5.58112121549741,16841.8445450004,5.63190853137167,16676.9095484674,5.7181443609921,17025.1099333057,4.40817508099706,7.37611300260949,4.75118003403903,4.38831220558312
573,553,553,"Barking Road (Silvertown Way), Canning Town.",21.5653573217056,,2.06190179620635,4762.78618497804,2.09547659845025,5458.94806584773,2.34582088892436,6272.10451096249,4.91721364594762,4.10909410987515,1.13645691137264,2.9118216546371
577,558,558,"North Street, Barking.",41.6679377607366,,2.99545233727856,7017.67585551423,2.68578018563361,7581.21181924552,4.65111701104069,13492.2204257269,6.54798453175643,4.38174595445567,1.73892066237337,2.69842280776266
578,559,559,"Green Street and Plashet Road, Upton Park",41.5998180612544,,2.96262656391059,8136.56650479219,2.97311429685304,9067.41519247768,5.04089181708563,14129.0037830989,5.09076593503453,5.9778809446158,2.68906676547082,2.47284458653484
579,560,560,"Station road, Chingford.",16.095965671057,,6.50890892446916,19085.8622633559,6.48044224669818,19428.1965833282,7.05620228557013,21326.3095378352,6.80755345755159,7.0914510741335,3.74106846432894,4.13406049828181
580,561,561,"High Road, Woodside Park.",33.9960067081729,,6.01882687314111,18989.4250420755,5.02593154746661,15334.8880844761,6.21518454588077,17945.1085565974,9.17828180897757,8.76615642893214,5.52855183609221,2.97126638177567
581,562,562,"Ballards Lane, Finchley.",20.0235350335853,,7.13814954208307,22145.2993119668,6.28240100873906,18851.8641140588,7.30789565041721,22740.8824012412,9.28266272350074,9.79563043650871,5.54349005389463,4.22335311202953
582,563,563,"The Broadway, Stanmore.",10.4036122043518,,6.83588777524549,20082.6481346932,5.79776489056868,16796.0488158472,6.8955114766482,20256.2902667702,8.66319168800756,9.705116423231,6.89052315263516,5.60230344972848
590,599,599,"Chiswick High Road, Chiswick",48.2340382209947,,6.66477051518286,20558.6466364646,6.34183013533437,20042.4922400756,8.28078214981771,25656.5096505753,9.32272229573553,7.68278265080491,4.0354829262879,2.35186239441837
591,600,600,"Maple Road, Green Lane & High Street, Parish Lane, Penge",55.6283741503436,,4.04672876566658,11478.0033572272,3.46144460806888,9900.21630483046,4.43501186118633,12984.9315773461,6.06156343280453,6.65319564007095,2.66674980416526,2.63920506454617
593,567,567,"Central Parade, New Addington.",8.79785558679136,,2.57397980155386,7259.05057973542,2.6628241097788,7149.94846985064,2.86492964104897,7895.9242840939,2.08735294420834,3.67909144660821,3.6665566138615,6.42826745997828
594,568,568,"Brighton Road, Smitham.",15.8853421311973,,4.25481782086681,12625.5802321817,4.26794894372756,12138.2216294132,3.33098371616465,10811.8962533361,7.08976662709333,5.21182823797491,4.12840772094788,3.24058167602057
595,569,569,"Carshalton Road, High Street, Sutton.",65.292363882611,,4.53522752893515,12482.9567935427,2.98258247591956,9146.1681090633,4.66716966319354,13687.4649989039,5.62065416068002,4.6196091978373,5.15926917963361,4.64107039878937
596,570,570,"Stafford Road, Wallington.",35.6235407807378,,5.51601112185831,16095.8430424804,4.52561859804691,12723.8130171555,5.45702210632237,15643.37761515,7.92324310705798,5.61776094461383,5.54301590403571,2.60285224118153
597,571,571,"Wrythe Lane, St Hellier.",9.08503033466915,,3.1362913639335,9572.02325998142,3.06278527396586,8767.42268507131,3.84185356390413,10506.9436053164,3.27093311508976,5.05068432412225,3.6817799401711,3.07683748838127
598,572,572,"High Street, Cheam.",14.0799954618372,,8.02338026525973,25552.5622550046,7.04434613177794,21016.5538881523,7.07494923010015,22608.1523114135,8.97653354086491,8.94437829869485,8.90220753856354,4.09630578118753
599,573,573,"Tolworth Broadway + Ewell Road, Tolworth.",15.649691077474,,7.4385576100719,22867.1857550366,6.95766046175168,21461.651021792,7.65959155102563,23430.229598289,8.3020562115037,8.62907989624678,5.55021852012047,3.99312036824452
600,574,574,"Brighton Road + Victoria Road, Surbiton.",19.0067758415217,,7.03255263049836,22224.8034216572,7.51505903028542,22412.1536934756,7.07237258658162,21754.7134249345,9.01030952905714,7.53897292712325,7.45948978559667,3.48246239746616
605,579,579,"Uxbridge Road, Hanwell.",26.6313586994114,,4.54544421610945,13120.9518972009,4.03777971225113,11794.9727031863,4.56336454540864,13588.7662838318,8.01458607120322,5.56691318713557,5.04417764627023,2.0571823208694
606,580,580,"High Road, Wembley.",54.8886716614178,,3.28481466676648,9104.61899341815,3.32802287127533,10402.5211453855,5.55577355575602,15905.989860839,5.69777228510048,8.791327761111,1.4597423013342,2.29380044486417
608,582,582,"Westow Hill & Church Road, Crystal Palace.",18.7822712592425,,4.32654069206495,12678.1331707556,3.93944578293646,11115.7762473127,4.93506034045699,14854.5182573979,7.65315122062765,6.2438051777549,3.30620480165208,2.64392819284671
610,584,584,"High Street, Thornton Heath. White Horse Road, Selhurst.",37.4700204582802,,2.79020751001923,7206.19217237147,2.70632722680447,7179.37176924739,3.59987694526639,9468.54391143255,4.54929473093086,4.27700175183905,2.54082861526084,2.65758813314419
611,584,584,"High Street, Thornton Heath. White Horse Road, Selhurst.",37.4700204582802,,2.31075639417599,4918.58487255393,1.8025451448536,5014.51366957733,2.66374696232505,7149.34358067572,4.26104574340407,2.91669042724864,2.00070190621103,2.86159906471574
612,585,585,"Ealing Road, High Street, Brentford.",51.5891603393155,,4.13673060719492,11322.8883402202,3.55411691589151,9969.87473614734,4.45680282657769,13626.0254535733,7.24626260727487,4.82474846736341,2.00063506252521,4.55558328915188
627,605,605,"The Broadway, Wimbledon",44.8493235740804,,9.7599466755158,30081.6797127243,9.75854385611696,30284.4223497814,9.81089582438787,31423.355903982,9.95001857992337,9.75997568915523,8.46225103181315,3.10649230047552
628,606,606,"High Street, Colliers Wood",32.3723414280018,,6.13222437441494,19536.5401637517,6.61679189192607,20734.2285122245,9.44569459978978,28642.9842605528,9.60171252669113,7.5286170371625,4.38163789347888,1.36999677140599
631,609,609,"Lea Bridge Road/High Road, Leyton",67.408489311362,,2.63843521685408,6720.81690758121,2.77452418800261,7213.4189896973,4.14680449275533,11989.4355561467,3.87721341389768,4.4386941292044,2.43662877906442,1.53519685837357
635,613,613,"Seven Sisters Road & Blackstock Road, Finsbury Park & Stroud Green Road, Stroud Green",44.3265637375391,,2.39625371552186,6578.41479669254,2.63592138948489,6318.36982804594,3.16248154876705,8213.7408643295,6.81991963249734,3.17402972991394,1.14959397430102,2.29757020049235
637,615,615,"Kingston Road, South Wimbledon",29.2085399187699,,8.3665579944498,26147.7014991268,8.73466033830402,26453.184242673,9.78522584879729,29959.1578239343,9.89044335981082,7.93109065629331,6.01164688839384,2.54020411586435
638,616,616,"High Street, New Malden",54.8886716614178,,7.77692188700142,23215.6040564493,6.17747961763148,18797.3133593692,8.02928303898293,24441.1748880126,8.49836252348348,9.69970021387726,6.16001710732699,3.77127719702472
